entry_time,direction,entry,stop,target,exit_price,exit_time,outcome,r_multiple,pnl,confidence,zone_type
2022-07-06 13:25:00,short,1763.528,1764.2110571428573,1760.704,1764.2110571428573,2022-07-06 13:30:00,loss,-1.0,-804.813550286035,2,CISD+zone
2022-07-06 13:55:00,short,1760.664,1760.6472714285715,1760.308,1760.308,2022-07-06 14:00:00,win,21.280956447533285,17041.56610146164,2,CISD+zone
2022-07-07 14:50:00,short,1743.341,1744.105114285714,1738.258,1744.105114285714,2022-07-08 00:55:00,loss,-1.0,-1771.994626083826,4,CISD+IFVG
2022-07-14 09:35:00,short,1714.764,1714.5743357142856,1712.134,1714.5743357142856,2022-07-14 09:40:00,loss,1.0,877.137339911494,2,CISD+zone
2022-07-18 14:40:00,short,1714.334,1714.3715571428572,1713.29,1714.3715571428572,2022-07-18 14:45:00,loss,-1.0,-1763.046053222103,5,CISD+BKR
2022-07-19 12:00:00,short,1714.321,1714.5944714285715,1713.246,1713.246,2022-07-19 12:10:00,win,3.9309408138712376,6861.125390471912,4,CISD+IFVG
2022-07-20 08:20:00,short,1707.221,1707.4408714285714,1706.294,1707.4408714285714,2022-07-20 08:30:00,loss,-1.0,-907.0134232973005,2,CISD+zone
2022-07-22 13:05:00,long,1725.548,1724.3528142857142,1729.768,1724.3528142857142,2022-07-22 13:10:00,loss,-1.0,-902.4783561808142,2,CISD+zone
2022-07-25 12:00:00,short,1725.964,1725.9592,1724.864,1725.9592,2022-07-25 12:05:00,loss,1.0,897.9659643999101,3,CISD+FVG
2022-08-04 13:00:00,short,1780.418,1779.9850642857143,1778.198,1778.198,2022-08-04 13:10:00,win,5.127782085761175,9255.193309604963,5,CISD+BKR
2022-08-08 08:50:00,short,1773.76,1773.6876214285714,1773.488,1773.6876214285714,2022-08-08 08:55:00,loss,1.0,1897.4635215398691,4,CISD+IFVG
2022-08-09 14:55:00,short,1791.964,1793.4352285714285,1783.038,1793.4352285714285,2022-08-09 15:30:00,loss,-1.0,-1916.438156755268,5,CISD+BKR
2022-08-10 13:35:00,short,1792.618,1794.5919928571427,1783.038,1794.5919928571427,2022-08-10 13:40:00,loss,-1.0,-948.6368875938578,2,CISD+zone
